gene_name	number_of_transposon_per_gene	number_of_read_pergene
ERI1 	1 	0 	
PNG1 	10 	97 	
EEB1 	24 	318 	
SEC62 	0 	0 	
NOG1 	4 	9 	
SSU1 	11 	136 	
GLR1 	12 	115 	
RPS6A 	0 	0 	
RLM1 	1 	0 	
YPL088W 	14 	163 	
YDC1 	10 	47 	
ELP3 	2 	1 	
SEC16 	3 	10 	
BRO1 	1 	0 	
SEN54 	2 	1 	
MOT1 	1 	0 	
RPS9A 	15 	158 	
YPL080C 	20 	324 	
RPL21B 	6 	16 	
ATP4 	2 	9 	
YPL077C 	9 	217 	
GPI2 	0 	0 	
GCR1 	10 	139 	
YTA6 	16 	153 	
YPL073C 	3 	6 	
UBP16 	18 	188 	
YPL071C 	4 	34 	
MUK1 	18 	536 	
BTS1 	8 	60 	
YPL068C 	5 	33 	
YPL067C 	22 	288 	
RGL1 	10 	42 	
VPS28 	1 	0 	
CWC27 	8 	150 	
TIM50 	1 	0 	
YPL062W 	29 	488 	
ALD6 	21 	155 	
MFM1 	11 	85 	
GRX5 	1 	0 	
PDR12 	28 	468 	
SUR1 	9 	48 	
LCL1 	27 	379 	
LGE1 	17 	187 	
LEE1 	9 	163 	
KTR6 	20 	313 	
OAZ1 	9 	104 	
ARL3 	3 	17 	
MNN9 	0 	0 	
DIG1 	15 	206 	
CAM1 	14 	255 	
SGF11 	2 	1 	
ELC1 	11 	35 	
VPS16 	9 	77 	
YPL044C 	0 	0 	
NOP4 	10 	85 	
SSN3 	14 	211 	
YPL041C 	16 	584 	
ISM1 	11 	65 	
YPL039W 	18 	239 	
YPL038W-A 	6 	30 	
MET31 	9 	109 	
EGD1 	6 	959 	
PMA2 	37 	366 	
YPL035C 	6 	81 	
YPL034W 	10 	205 	
SRL4 	12 	130 	
SVL3 	29 	176 	
PHO85 	2 	6 	
TRM44 	41 	601 	
SUV3 	5 	65 	
ERG10 	1 	0 	
SMA1 	18 	104 	
SKS1 	12 	69 	
YPL025C 	23 	273 	
RMI1 	1 	0 	
MET12 	26 	275 	
RAD1 	32 	283 	
ECM23 	20 	269 	
ULP1 	7 	52 	
VTC3 	75 	1217 	
CTF19 	3 	3 	
IRC15 	65 	1455 	
SWI1 	5 	33 	
HST2 	72 	2696 	
YPL014W 	86 	2714 	
MRPS16 	9 	85 	
RRP12 	1 	0 	
TAF3 	24 	422 	
RET3 	1 	0 	
TAE2 	77 	1203 	
CHL1 	16 	221 	
TFC8 	5 	13 	
NCR1 	172 	4407 	
AEP3 	22 	289 	
LSP1 	35 	446 	
ULA1 	83 	1774 	
SNF8 	7 	73 	
HAT1 	81 	1742 	
CIT3 	145 	5155 	
PDH1 	136 	4896 	
YPR002C-A 	5 	8 	
YPR003C 	142 	2564 	
AIM45 	53 	811 	
HAL1 	48 	1607 	
ICL2 	99 	2142 	
REC8 	113 	1844 	
HAA1 	89 	2981 	
SUT2 	25 	171 	
RPA135 	1 	0 	
YPR010C-A 	9 	40 	
YPR011C 	70 	1999 	
YPR012W 	9 	86 	
CMR3 	30 	452 	
YPR014C 	15 	125 	
YPR015C 	35 	919 	
TIF6 	4 	58 	
YPR016W-A 	18 	221 	
DSS4 	4 	30 	
RLF2 	45 	889 	
MCM4 	6 	49 	
ATP20 	4 	15 	
AGC1 	45 	529 	
YPR022C 	59 	780 	
EAF3 	3 	10 	
YME1 	6 	104 	
CCL1 	6 	18 	
ATH1 	39 	425 	
YPR027C 	7 	11 	
YOP1 	7 	38 	
APL4 	25 	172 	
CSR2 	32 	382 	
NTO1 	30 	639 	
SRO7 	24 	170 	
HTS1 	0 	0 	
ARP7 	8 	108 	
GLN1 	1 	0 	
VMA13 	8 	41 	
YPR036W-A 	5 	24 	
ERV2 	21 	278 	
IRC16 	18 	447 	
YPR039W 	20 	562 	
TIP41 	33 	74288 	
TIF5 	0 	0 	
PUF2 	21 	267 	
RPL43A 	1 	0 	
OPI11 	0 	0 	
THP3 	13 	112 	
MCM16 	0 	0 	
MSF1 	3 	9 	
TAH18 	1 	0 	
ATG11 	25 	398 	
YPR050C 	25 	394 	
MAK3 	33 	761 	
NHP6A 	11 	25 	
YPR053C 	15 	45 	
SMK1 	15 	195 	
SEC8 	10 	28 	
TFB4 	1 	0 	
BRR1 	3 	9 	
YMC1 	2 	16 	
YPR059C 	1 	0 	
ARO7 	1 	0 	
JID1 	14 	476 	
FCY1 	13 	308 	
YPR063C 	10 	38 	
YPR064W 	16 	191 	
ROX1 	7 	29 	
UBA3 	8 	109 	
ISA2 	3 	19 	
HOS1 	21 	417 	
SPE3 	1 	0 	
MED1 	5 	60 	
YPR071W 	9 	61 	
NOT5 	4 	4 	
LTP1 	7 	38 	
TKL1 	6 	43 	
YPR074W-A 	12 	150 	
OPY2 	12 	249 	
YPR076W 	2 	19 	
YPR077C 	26 	307 	
YPR078C 	33 	370 	
MRL1 	20 	273 	
TEF1 	0 	0 	
GRS2 	27 	617 	
DIB1 	0 	0 	
MDM36 	11 	123 	
YPR084W 	10 	90 	
ASA1 	0 	0 	
SUA7 	0 	0 	
VPS69 	3 	3 	
SRP54 	3 	3 	
YPR089W 	21 	228 	
NVJ2 	18 	213 	
YPR092W 	14 	277 	
ASR1 	16 	115 	
RDS3 	0 	0 	
SYT1 	15 	180 	
YPR096C 	12 	75 	
YPR097W 	34 	343 	
YPR098C 	6 	63 	
YPR099C 	2 	1 	
MRPL51 	0 	0 	
SNT309 	0 	0 	
RPL11A 	1 	0 	
PRE2 	0 	0 	
FHL1 	7 	25 	
COG4 	1 	0 	
ISR1 	3 	4 	
YTH1 	1 	0 	
RPN7 	1 	0 	
YPR108W-A 	9 	114 	
YPR109W 	27 	728 	
RPC40 	1 	0 	
DBF20 	22 	295 	
MRD1 	1 	0 	
PIS1 	1 	0 	
YPR114W 	10 	105 	
RGC1 	25 	329 	
RRG8 	6 	51 	
YPR117W 	38 	559 	
MRI1 	9 	33 	
CLB2 	1 	0 	
CLB5 	16 	207 	
THI22 	15 	243 	
AXL1 	60 	907 	
YPR123C 	1 	0 	
CTR1 	5 	35 	
YLH47 	10 	78 	
YPR126C 	6 	31 	
YPR127W 	8 	24 	
ANT1 	8 	20 	
SCD6 	7 	15 	
YPR130C 	0 	0 	
NAT3 	1 	0 	
RPS23B 	5 	24 	
SPN1 	2 	1 	
TOM5 	0 	0 	
MSS18 	4 	4 	
CTF4 	2 	4 	
YPR136C 	0 	0 	
RRP9 	1 	0 	
MEP3 	31 	530 	
LOA1 	3 	24 	
TAZ1 	9 	48 	
KAR3 	2 	7 	
YPR142C 	14 	364 	
RRP15 	5 	20 	
NOC4 	0 	0 	
ASN1 	20 	369 	
YPR145C-A 	3 	36 	
YPR146C 	12 	134 	
YPR147C 	7 	200 	
YPR148C 	9 	92 	
NCE102 	6 	34 	
YPR150W 	18 	179 	
SUE1 	23 	307 	
URN1 	52 	866 	
YPR153W 	5 	85 	
PIN3 	5 	17 	
NCA2 	12 	235 	
TPO3 	10 	62 	
TDA6 	17 	319 	
CUR1 	11 	105 	
KRE6 	3 	11 	
YPR159C-A 	1 	0 	
GPH1 	14 	132 	
YPR160W-A 	1 	0 	
YPR160C-A 	0 	0 	
SGV1 	11 	139 	
ORC4 	0 	0 	
TIF3 	1 	0 	
MMS1 	2 	10 	
RHO1 	0 	0 	
MRP2 	3 	23 	
MET16 	5 	35 	
NUT2 	5 	16 	
JIP5 	2 	9 	
YPR170C 	12 	118 	
YPR169W-A 	2 	1 	
YPR170W-B 	4 	10 	
YPR170W-A 	3 	4 	
BSP1 	23 	140 	
YPR172W 	11 	107 	
VPS4 	0 	0 	
YPR174C 	5 	63 	
DPB2 	0 	0 	
BET2 	0 	0 	
YPR177C 	2 	22 	
PRP4 	2 	22 	
HDA3 	29 	400 	
AOS1 	0 	0 	
SEC23 	0 	0 	
SMX3 	0 	0 	
DPM1 	0 	0 	
GDB1 	25 	192 	
ATG13 	10 	210 	
PZF1 	1 	0 	
RPO26 	0 	0 	
MLC2 	4 	53 	
SKI3 	20 	199 	
RPC82 	2 	1 	
QCR2 	3 	15 	
AQY1 	11 	61 	
HPA2 	11 	106 	
OPT2 	11 	54 	
YPR195C 	6 	22 	
YPR196W 	17 	246 	
YPR197C 	9 	112 	
SGE1 	10 	74 	
ARR1 	14 	259 	
ARR2 	4 	32 	
ARR3 	6 	68 	
YPR202W 	0 	0 	
YPR203W 	0 	0 	
YPR204W 	0 	0 	
YPR204C-A 	0 	0 	
Q0010 	2 	1 	
Q0017 	0 	0 	
Q0032 	3 	2 	
AI1 	28 	389 	
AI2 	54 	1019 	
AI3 	68 	1211 	
AI4 	106 	1801 	
AI5_ALPHA 	118 	1875 	
COX1 	147 	2312 	
AI5_BETA 	19 	240 	
ATP8 	1 	0 	
ATP6 	16 	290 	
Q0092 	3 	4 	
BI2 	39 	582 	
BI3 	83 	1493 	
BI4 	138 	2611 	
COB 	170 	3365 	
OLI1 	3 	24 	
VAR1 	10 	55 	
Q0142 	3 	3 	
Q0143 	0 	0 	
Q0144 	2 	1 	
SCEI 	32 	1896 	
Q0182 	7 	181 	
COX2 	22 	144 	
Q0255 	59 	1250 	
COX3 	21 	564 	
Q0297 	1 	0 	
