gene_name	number_of_transposon_per_gene	number_of_read_pergene
FRK1 	57 	1100 	
MKK2 	33 	547 	
UME1 	19 	229 	
SPP1 	16 	81 	
GIP3 	54 	881 	
YPL136W 	4 	3 	
ISU1 	15 	116 	
YPL135C-A 	5 	30 	
ODC1 	30 	300 	
RDS2 	32 	475 	
COX11 	7 	59 	
RPL5 	1 	0 	
SPO19 	16 	74 	
TAF14 	3 	4 	
TBF1 	3 	3 	
HHO1 	27 	463 	
NAN1 	1 	0 	
KAP120 	22 	158 	
SPC29 	0 	0 	
RNY1 	16 	223 	
TFB2 	6 	22 	
MEI5 	10 	72 	
VPS30 	15 	79 	
YPL119C-A 	7 	26 	
DBP1 	38 	493 	
MRP51 	0 	0 	
IDI1 	1 	0 	
HOS3 	39 	506 	
BEM3 	28 	200 	
YPL114W 	8 	110 	
YPL113C 	21 	429 	
PEX25 	13 	54 	
CAR1 	81 	3514 	
GDE1 	86 	1423 	
YPL109C 	43 	751 	
YPL108W 	19 	272 	
YPL107W 	21 	748 	
SSE1 	9 	48 	
SYH1 	56 	672 	
MSD1 	2 	1 	
FMP30 	30 	693 	
YPL102C 	16 	407 	
ELP4 	31 	434 	
ATG21 	18 	84 	
INA17 	12 	89 	
MGR2 	5 	8 	
MSY1 	0 	0 	
ERI1 	11 	74 	
PNG1 	22 	370 	
EEB1 	43 	750 	
SEC62 	4 	11 	
NOG1 	7 	26 	
SSU1 	53 	1114 	
GLR1 	31 	327 	
RPS6A 	2 	2 	
RLM1 	19 	120 	
YPL088W 	45 	1235 	
YDC1 	22 	103 	
ELP3 	15 	152 	
SEC16 	10 	34 	
BRO1 	0 	0 	
SEN54 	3 	5 	
MOT1 	4 	4 	
RPS9A 	33 	501 	
YPL080C 	26 	705 	
RPL21B 	12 	37 	
ATP4 	0 	0 	
YPL077C 	19 	375 	
GPI2 	4 	18 	
GCR1 	27 	413 	
YTA6 	49 	632 	
YPL073C 	6 	8 	
UBP16 	30 	203 	
YPL071C 	15 	155 	
MUK1 	37 	418 	
BTS1 	31 	281 	
YPL068C 	21 	225 	
YPL067C 	42 	712 	
RGL1 	45 	641 	
VPS28 	4 	7 	
CWC27 	22 	244 	
TIM50 	6 	22 	
YPL062W 	48 	2020 	
ALD6 	41 	463 	
MFM1 	2 	1 	
GRX5 	7 	31 	
PDR12 	62 	874 	
SUR1 	19 	108 	
LCL1 	40 	805 	
LGE1 	31 	444 	
LEE1 	31 	764 	
KTR6 	45 	1124 	
OAZ1 	16 	206 	
ARL3 	24 	324 	
MNN9 	1 	0 	
DIG1 	77 	1255 	
CAM1 	33 	561 	
SGF11 	11 	114 	
ELC1 	13 	39 	
VPS16 	23 	223 	
YPL044C 	0 	0 	
NOP4 	9 	53 	
SSN3 	72 	1318 	
YPL041C 	33 	671 	
ISM1 	4 	3 	
YPL039W 	51 	1534 	
YPL038W-A 	11 	131 	
MET31 	25 	461 	
EGD1 	9 	517 	
PMA2 	85 	1302 	
YPL035C 	14 	153 	
YPL034W 	27 	464 	
SRL4 	32 	222 	
SVL3 	58 	837 	
PHO85 	11 	78 	
TRM44 	78 	1100 	
SUV3 	5 	53 	
ERG10 	1 	0 	
SMA1 	41 	602 	
SKS1 	43 	578 	
YPL025C 	46 	1241 	
RMI1 	16 	91 	
MET12 	70 	788 	
RAD1 	82 	864 	
ECM23 	20 	458 	
ULP1 	17 	91 	
VTC3 	135 	3619 	
CTF19 	22 	195 	
IRC15 	121 	2930 	
SWI1 	11 	76 	
HST2 	103 	2910 	
YPL014W 	104 	3243 	
MRPS16 	5 	75 	
RRP12 	6 	64 	
TAF3 	37 	937 	
RET3 	2 	3 	
TAE2 	157 	2623 	
CHL1 	146 	1728 	
TFC8 	6 	55 	
NCR1 	275 	8992 	
AEP3 	10 	127 	
LSP1 	79 	1670 	
ULA1 	169 	8983 	
SNF8 	29 	448 	
HAT1 	106 	2585 	
CIT3 	153 	10167 	
PDH1 	167 	8113 	
YPR002C-A 	16 	44 	
YPR003C 	198 	4299 	
AIM45 	77 	1889 	
HAL1 	71 	1520 	
ICL2 	151 	5493 	
REC8 	176 	5118 	
HAA1 	127 	3368 	
SUT2 	48 	787 	
RPA135 	1 	0 	
YPR010C-A 	24 	589 	
YPR011C 	91 	2530 	
YPR012W 	18 	180 	
CMR3 	63 	1315 	
YPR014C 	33 	472 	
YPR015C 	53 	1303 	
TIF6 	5 	32 	
YPR016W-A 	24 	315 	
DSS4 	20 	245 	
RLF2 	78 	1334 	
MCM4 	12 	286 	
ATP20 	6 	23 	
AGC1 	69 	1128 	
YPR022C 	120 	2303 	
EAF3 	40 	863 	
YME1 	9 	56 	
CCL1 	5 	49 	
ATH1 	110 	1469 	
YPR027C 	25 	187 	
YOP1 	30 	177 	
APL4 	60 	455 	
CSR2 	109 	2338 	
NTO1 	70 	978 	
SRO7 	48 	418 	
HTS1 	1 	0 	
ARP7 	14 	325 	
GLN1 	4 	161 	
VMA13 	21 	367 	
YPR036W-A 	6 	18 	
ERV2 	42 	877 	
IRC16 	28 	777 	
YPR039W 	28 	639 	
TIP41 	38 	501 	
TIF5 	2 	9 	
PUF2 	71 	1074 	
RPL43A 	10 	74 	
OPI11 	5 	23 	
THP3 	35 	379 	
MCM16 	3 	2 	
MSF1 	0 	0 	
TAH18 	0 	0 	
ATG11 	42 	417 	
YPR050C 	41 	1010 	
MAK3 	58 	1631 	
NHP6A 	24 	335 	
YPR053C 	40 	513 	
SMK1 	41 	894 	
SEC8 	42 	420 	
TFB4 	3 	18 	
BRR1 	20 	377 	
YMC1 	22 	179 	
YPR059C 	9 	85 	
ARO7 	3 	22 	
JID1 	15 	476 	
FCY1 	17 	567 	
YPR063C 	24 	152 	
YPR064W 	40 	556 	
ROX1 	16 	214 	
UBA3 	46 	1301 	
ISA2 	0 	0 	
HOS1 	37 	649 	
SPE3 	26 	282 	
MED1 	33 	273 	
YPR071W 	18 	190 	
NOT5 	17 	95 	
LTP1 	17 	180 	
TKL1 	39 	453 	
YPR074W-A 	17 	373 	
OPY2 	20 	226 	
YPR076W 	8 	36 	
YPR077C 	27 	397 	
YPR078C 	47 	542 	
MRL1 	45 	776 	
TEF1 	2 	2 	
GRS2 	73 	1074 	
DIB1 	2 	1 	
MDM36 	35 	738 	
YPR084W 	32 	332 	
ASA1 	2 	2 	
SUA7 	0 	0 	
VPS69 	20 	466 	
SRP54 	21 	469 	
YPR089W 	58 	742 	
NVJ2 	39 	376 	
YPR092W 	20 	479 	
ASR1 	34 	679 	
RDS3 	1 	0 	
SYT1 	59 	642 	
YPR096C 	24 	300 	
YPR097W 	81 	1841 	
YPR098C 	20 	140 	
YPR099C 	1 	0 	
MRPL51 	1 	0 	
SNT309 	17 	49 	
RPL11A 	3 	18 	
PRE2 	2 	4 	
FHL1 	33 	391 	
COG4 	4 	18 	
ISR1 	17 	99 	
YTH1 	6 	98 	
RPN7 	3 	4 	
YPR108W-A 	20 	251 	
YPR109W 	44 	1084 	
RPC40 	5 	20 	
DBF20 	44 	802 	
MRD1 	5 	24 	
PIS1 	4 	3 	
YPR114W 	17 	165 	
RGC1 	53 	681 	
RRG8 	16 	258 	
YPR117W 	122 	1908 	
MRI1 	25 	366 	
CLB2 	3 	6 	
CLB5 	40 	728 	
THI22 	35 	510 	
AXL1 	134 	2734 	
YPR123C 	2 	1 	
CTR1 	15 	286 	
YLH47 	39 	663 	
YPR126C 	10 	87 	
YPR127W 	30 	248 	
ANT1 	25 	515 	
SCD6 	18 	76 	
YPR130C 	10 	31 	
NAT3 	4 	6 	
RPS23B 	15 	137 	
SPN1 	8 	19 	
TOM5 	1 	0 	
MSS18 	6 	29 	
CTF4 	8 	51 	
YPR136C 	0 	0 	
RRP9 	1 	0 	
MEP3 	62 	982 	
LOA1 	3 	11 	
TAZ1 	41 	1102 	
KAR3 	18 	126 	
YPR142C 	14 	356 	
RRP15 	5 	110 	
NOC4 	5 	11 	
ASN1 	53 	707 	
YPR145C-A 	10 	106 	
YPR146C 	28 	766 	
YPR147C 	33 	645 	
YPR148C 	26 	378 	
NCE102 	12 	114 	
YPR150W 	32 	584 	
SUE1 	35 	771 	
URN1 	91 	2136 	
YPR153W 	11 	104 	
PIN3 	12 	77 	
NCA2 	43 	443 	
TPO3 	13 	224 	
TDA6 	41 	668 	
CUR1 	23 	316 	
KRE6 	24 	141 	
YPR159C-A 	4 	5 	
GPH1 	43 	659 	
YPR160W-A 	2 	6 	
YPR160C-A 	8 	43 	
SGV1 	20 	315 	
ORC4 	1 	0 	
TIF3 	6 	6 	
MMS1 	37 	343 	
RHO1 	0 	0 	
MRP2 	0 	0 	
MET16 	17 	184 	
NUT2 	6 	171 	
JIP5 	9 	34 	
YPR170C 	23 	796 	
YPR169W-A 	4 	19 	
YPR170W-B 	10 	107 	
YPR170W-A 	8 	77 	
BSP1 	41 	374 	
YPR172W 	16 	63 	
VPS4 	0 	0 	
YPR174C 	7 	111 	
DPB2 	3 	22 	
BET2 	0 	0 	
YPR177C 	2 	1 	
PRP4 	2 	1 	
HDA3 	42 	812 	
AOS1 	0 	0 	
SEC23 	1 	0 	
SMX3 	0 	0 	
DPM1 	0 	0 	
GDB1 	81 	1122 	
ATG13 	31 	672 	
PZF1 	1 	0 	
RPO26 	0 	0 	
MLC2 	12 	145 	
SKI3 	43 	417 	
RPC82 	1 	0 	
QCR2 	4 	4 	
AQY1 	38 	576 	
HPA2 	28 	318 	
OPT2 	35 	436 	
YPR195C 	13 	84 	
YPR196W 	44 	1009 	
YPR197C 	16 	151 	
SGE1 	35 	282 	
ARR1 	27 	376 	
ARR2 	12 	69 	
ARR3 	22 	294 	
YPR202W 	1 	0 	
YPR203W 	0 	0 	
YPR204W 	2 	1 	
YPR204C-A 	0 	0 	
Q0010 	5 	55 	
Q0017 	0 	0 	
Q0032 	4 	56 	
AI1 	62 	789 	
AI2 	159 	2090 	
AI3 	192 	2555 	
AI4 	265 	3588 	
AI5_ALPHA 	286 	3696 	
COX1 	361 	5100 	
AI5_BETA 	39 	784 	
ATP8 	6 	10 	
ATP6 	29 	539 	
Q0092 	6 	16 	
BI2 	89 	1521 	
BI3 	187 	5206 	
BI4 	318 	8384 	
COB 	397 	9896 	
OLI1 	9 	152 	
VAR1 	27 	291 	
Q0142 	5 	12 	
Q0143 	3 	20 	
Q0144 	10 	91 	
SCEI 	43 	2456 	
Q0182 	13 	111 	
COX2 	35 	473 	
Q0255 	91 	1943 	
COX3 	23 	1254 	
Q0297 	4 	45 	
