gene_name	number_of_transposon_per_gene	number_of_read_pergene
PEP4 	27 	399 	
RAD53 	19 	187 	
YPL152W-A 	3 	3 	
RRD2 	24 	189 	
PRP46 	17 	545 	
YPL150W 	55 	344 	
ATG5 	19 	65 	
PPT2 	12 	214 	
PXA1 	40 	631 	
NOP53 	7 	20 	
KES1 	21 	113 	
POC4 	7 	50 	
RPL33A 	3 	2 	
YPL142C 	2 	1 	
FRK1 	63 	849 	
MKK2 	34 	488 	
UME1 	17 	163 	
SPP1 	16 	176 	
GIP3 	77 	1054 	
YPL136W 	12 	25 	
ISU1 	8 	88 	
YPL135C-A 	1 	0 	
ODC1 	49 	667 	
RDS2 	35 	605 	
COX11 	28 	240 	
RPL5 	0 	0 	
SPO19 	14 	29 	
TAF14 	2 	1 	
TBF1 	0 	0 	
HHO1 	37 	1261 	
NAN1 	4 	5 	
KAP120 	19 	136 	
SPC29 	0 	0 	
RNY1 	21 	319 	
TFB2 	4 	83 	
MEI5 	7 	73 	
VPS30 	24 	129 	
YPL119C-A 	10 	24 	
DBP1 	33 	394 	
MRP51 	13 	101 	
IDI1 	0 	0 	
HOS3 	46 	543 	
BEM3 	56 	689 	
YPL114W 	10 	46 	
YPL113C 	25 	270 	
PEX25 	23 	234 	
CAR1 	92 	3292 	
GDE1 	94 	1261 	
YPL109C 	53 	804 	
YPL108W 	17 	103 	
YPL107W 	23 	332 	
SSE1 	12 	38 	
SYH1 	75 	874 	
MSD1 	31 	215 	
FMP30 	34 	640 	
YPL102C 	19 	413 	
ELP4 	34 	487 	
ATG21 	28 	125 	
INA17 	9 	89 	
MGR2 	7 	29 	
MSY1 	32 	334 	
ERI1 	4 	15 	
PNG1 	19 	268 	
EEB1 	70 	1109 	
SEC62 	7 	48 	
NOG1 	12 	120 	
SSU1 	49 	827 	
GLR1 	45 	523 	
RPS6A 	5 	23 	
RLM1 	28 	368 	
YPL088W 	43 	995 	
YDC1 	29 	236 	
ELP3 	24 	198 	
SEC16 	20 	183 	
BRO1 	7 	32 	
SEN54 	1 	0 	
MOT1 	2 	1 	
RPS9A 	41 	729 	
YPL080C 	27 	684 	
RPL21B 	13 	132 	
ATP4 	13 	174 	
YPL077C 	22 	237 	
GPI2 	6 	116 	
GCR1 	41 	439 	
YTA6 	48 	561 	
YPL073C 	15 	176 	
UBP16 	49 	419 	
YPL071C 	18 	118 	
MUK1 	44 	523 	
BTS1 	43 	453 	
YPL068C 	24 	468 	
YPL067C 	50 	1744 	
RGL1 	34 	393 	
VPS28 	8 	50 	
CWC27 	34 	596 	
TIM50 	8 	85 	
YPL062W 	53 	1730 	
ALD6 	67 	1126 	
MFM1 	36 	367 	
GRX5 	12 	72 	
PDR12 	108 	1544 	
SUR1 	25 	316 	
LCL1 	32 	649 	
LGE1 	47 	522 	
LEE1 	33 	1048 	
KTR6 	54 	890 	
OAZ1 	24 	396 	
ARL3 	10 	106 	
MNN9 	0 	0 	
DIG1 	87 	1535 	
CAM1 	50 	1007 	
SGF11 	16 	128 	
ELC1 	17 	130 	
VPS16 	33 	303 	
YPL044C 	1 	0 	
NOP4 	21 	195 	
SSN3 	58 	1657 	
YPL041C 	37 	636 	
ISM1 	104 	1468 	
YPL039W 	51 	1662 	
YPL038W-A 	10 	94 	
MET31 	27 	525 	
EGD1 	10 	1285 	
PMA2 	104 	1148 	
YPL035C 	23 	161 	
YPL034W 	22 	165 	
SRL4 	29 	331 	
SVL3 	87 	1074 	
PHO85 	13 	55 	
TRM44 	79 	1456 	
SUV3 	68 	823 	
ERG10 	2 	1 	
SMA1 	40 	565 	
SKS1 	46 	624 	
YPL025C 	51 	1007 	
RMI1 	28 	353 	
MET12 	61 	675 	
RAD1 	106 	1372 	
ECM23 	26 	271 	
ULP1 	29 	249 	
VTC3 	155 	3937 	
CTF19 	37 	427 	
IRC15 	121 	3604 	
SWI1 	31 	205 	
HST2 	112 	3970 	
YPL014W 	111 	3951 	
MRPS16 	25 	180 	
RRP12 	6 	7 	
TAF3 	48 	994 	
RET3 	5 	11 	
TAE2 	174 	2120 	
CHL1 	190 	4102 	
TFC8 	7 	97 	
NCR1 	278 	8624 	
AEP3 	129 	2276 	
LSP1 	88 	2098 	
ULA1 	176 	6097 	
SNF8 	56 	1249 	
HAT1 	108 	2610 	
CIT3 	164 	10136 	
PDH1 	189 	8732 	
YPR002C-A 	15 	85 	
YPR003C 	202 	4079 	
AIM45 	97 	2148 	
HAL1 	75 	1726 	
ICL2 	152 	5388 	
REC8 	212 	5809 	
HAA1 	149 	3065 	
SUT2 	72 	711 	
RPA135 	3 	12 	
YPR010C-A 	23 	332 	
YPR011C 	99 	3678 	
YPR012W 	20 	267 	
CMR3 	66 	1363 	
YPR014C 	28 	657 	
YPR015C 	58 	1141 	
TIF6 	4 	45 	
YPR016W-A 	23 	448 	
DSS4 	20 	209 	
RLF2 	100 	1772 	
MCM4 	17 	244 	
ATP20 	15 	137 	
AGC1 	86 	1009 	
YPR022C 	133 	2949 	
EAF3 	42 	301 	
YME1 	19 	206 	
CCL1 	15 	99 	
ATH1 	131 	1821 	
YPR027C 	28 	453 	
YOP1 	28 	256 	
APL4 	86 	1231 	
CSR2 	109 	1444 	
NTO1 	83 	948 	
SRO7 	81 	1187 	
HTS1 	2 	3 	
ARP7 	19 	568 	
GLN1 	0 	0 	
VMA13 	33 	819 	
YPR036W-A 	11 	37 	
ERV2 	47 	1272 	
IRC16 	29 	541 	
YPR039W 	28 	645 	
TIP41 	54 	869 	
TIF5 	5 	21 	
PUF2 	70 	890 	
RPL43A 	9 	41 	
OPI11 	7 	19 	
THP3 	37 	266 	
MCM16 	5 	25 	
MSF1 	34 	374 	
TAH18 	1 	0 	
ATG11 	72 	746 	
YPR050C 	39 	929 	
MAK3 	53 	1673 	
NHP6A 	22 	613 	
YPR053C 	40 	970 	
SMK1 	25 	473 	
SEC8 	56 	562 	
TFB4 	3 	5 	
BRR1 	28 	341 	
YMC1 	26 	240 	
YPR059C 	10 	43 	
ARO7 	3 	5 	
JID1 	29 	417 	
FCY1 	24 	468 	
YPR063C 	23 	169 	
YPR064W 	34 	691 	
ROX1 	23 	287 	
UBA3 	44 	1459 	
ISA2 	16 	112 	
HOS1 	41 	442 	
SPE3 	30 	597 	
MED1 	32 	247 	
YPR071W 	26 	164 	
NOT5 	23 	232 	
LTP1 	15 	144 	
TKL1 	48 	566 	
YPR074W-A 	15 	789 	
OPY2 	31 	396 	
YPR076W 	10 	59 	
YPR077C 	30 	874 	
YPR078C 	52 	1065 	
MRL1 	45 	874 	
TEF1 	6 	60 	
GRS2 	64 	1043 	
DIB1 	2 	4 	
MDM36 	31 	343 	
YPR084W 	35 	277 	
ASA1 	3 	14 	
SUA7 	1 	0 	
VPS69 	12 	195 	
SRP54 	13 	197 	
YPR089W 	76 	1164 	
NVJ2 	30 	527 	
YPR092W 	17 	427 	
ASR1 	34 	507 	
RDS3 	2 	1 	
SYT1 	76 	568 	
YPR096C 	29 	223 	
YPR097W 	92 	2056 	
YPR098C 	23 	109 	
YPR099C 	1 	0 	
MRPL51 	4 	34 	
SNT309 	17 	95 	
RPL11A 	5 	6 	
PRE2 	2 	1 	
FHL1 	42 	425 	
COG4 	3 	9 	
ISR1 	27 	223 	
YTH1 	4 	61 	
RPN7 	0 	0 	
YPR108W-A 	16 	292 	
YPR109W 	53 	1006 	
RPC40 	3 	25 	
DBF20 	48 	831 	
MRD1 	4 	22 	
PIS1 	7 	22 	
YPR114W 	22 	331 	
RGC1 	64 	434 	
RRG8 	20 	273 	
YPR117W 	145 	1997 	
MRI1 	29 	318 	
CLB2 	4 	32 	
CLB5 	57 	1394 	
THI22 	32 	276 	
AXL1 	133 	2424 	
YPR123C 	10 	30 	
CTR1 	28 	155 	
YLH47 	59 	740 	
YPR126C 	18 	251 	
YPR127W 	31 	223 	
ANT1 	47 	472 	
SCD6 	27 	157 	
YPR130C 	18 	72 	
NAT3 	6 	24 	
RPS23B 	23 	151 	
SPN1 	13 	47 	
TOM5 	2 	1 	
MSS18 	24 	204 	
CTF4 	18 	58 	
YPR136C 	0 	0 	
RRP9 	2 	2 	
MEP3 	72 	1450 	
LOA1 	12 	32 	
TAZ1 	44 	967 	
KAR3 	21 	173 	
YPR142C 	18 	771 	
RRP15 	7 	26 	
NOC4 	8 	120 	
ASN1 	82 	1992 	
YPR145C-A 	10 	130 	
YPR146C 	29 	894 	
YPR147C 	26 	682 	
YPR148C 	33 	729 	
NCE102 	11 	315 	
YPR150W 	37 	892 	
SUE1 	42 	1097 	
URN1 	98 	2147 	
YPR153W 	12 	65 	
PIN3 	9 	50 	
NCA2 	47 	471 	
TPO3 	23 	367 	
TDA6 	54 	850 	
CUR1 	20 	134 	
KRE6 	47 	847 	
YPR159C-A 	2 	1 	
GPH1 	58 	870 	
YPR160W-A 	1 	0 	
YPR160C-A 	4 	45 	
SGV1 	29 	246 	
ORC4 	1 	0 	
TIF3 	8 	12 	
MMS1 	43 	411 	
RHO1 	0 	0 	
MRP2 	6 	12 	
MET16 	14 	123 	
NUT2 	7 	232 	
JIP5 	13 	135 	
YPR170C 	24 	553 	
YPR169W-A 	4 	13 	
YPR170W-B 	10 	99 	
YPR170W-A 	9 	71 	
BSP1 	62 	751 	
YPR172W 	14 	92 	
VPS4 	6 	15 	
YPR174C 	10 	141 	
DPB2 	3 	10 	
BET2 	0 	0 	
YPR177C 	5 	23 	
PRP4 	7 	59 	
HDA3 	42 	589 	
AOS1 	0 	0 	
SEC23 	2 	1 	
SMX3 	0 	0 	
DPM1 	4 	10 	
GDB1 	75 	1027 	
ATG13 	33 	487 	
PZF1 	3 	2 	
RPO26 	1 	0 	
MLC2 	6 	86 	
SKI3 	53 	427 	
RPC82 	3 	2 	
QCR2 	33 	183 	
AQY1 	54 	776 	
HPA2 	32 	620 	
OPT2 	53 	638 	
YPR195C 	10 	60 	
YPR196W 	54 	1150 	
YPR197C 	23 	337 	
SGE1 	40 	433 	
ARR1 	45 	713 	
ARR2 	14 	570 	
ARR3 	26 	416 	
YPR202W 	3 	3 	
YPR203W 	0 	0 	
YPR204W 	2 	6 	
YPR204C-A 	0 	0 	
Q0010 	12 	97 	
Q0017 	4 	5 	
Q0032 	8 	84 	
AI1 	89 	1315 	
AI2 	198 	2776 	
AI3 	243 	3336 	
AI4 	329 	4649 	
AI5_ALPHA 	360 	5162 	
COX1 	460 	7317 	
AI5_BETA 	50 	1106 	
ATP8 	5 	10 	
ATP6 	48 	696 	
Q0092 	6 	31 	
BI2 	109 	2961 	
BI3 	209 	6054 	
BI4 	331 	8201 	
COB 	425 	10873 	
OLI1 	4 	50 	
VAR1 	33 	308 	
Q0142 	7 	38 	
Q0143 	6 	108 	
Q0144 	8 	205 	
SCEI 	50 	3224 	
Q0182 	18 	275 	
COX2 	55 	670 	
Q0255 	113 	2624 	
COX3 	29 	1060 	
Q0297 	4 	5 	
