gene_name	number_of_transposon_per_gene	number_of_read_pergene
MRPL40 	8 	207 	
COX10 	19 	288 	
OYE3 	30 	646 	
DAP1 	22 	607 	
MEX67 	2 	1 	
YPL168W 	27 	342 	
REV3 	43 	409 	
ATG29 	5 	30 	
SET6 	8 	59 	
MLH3 	27 	777 	
SVS1 	5 	16 	
YPL162C 	4 	97 	
BEM4 	30 	322 	
CDC60 	0 	0 	
PET20 	7 	20 	
AIM44 	50 	1527 	
TGS1 	41 	1192 	
PRM4 	14 	254 	
KIP2 	53 	2520 	
PEP4 	15 	268 	
RAD53 	13 	265 	
YPL152W-A 	1 	0 	
RRD2 	11 	50 	
PRP46 	8 	289 	
YPL150W 	45 	575 	
ATG5 	15 	107 	
PPT2 	5 	84 	
PXA1 	20 	419 	
NOP53 	3 	7 	
KES1 	11 	62 	
POC4 	2 	1 	
RPL33A 	1 	0 	
YPL142C 	1 	0 	
FRK1 	44 	1740 	
MKK2 	19 	444 	
UME1 	13 	246 	
SPP1 	12 	149 	
GIP3 	47 	911 	
YPL136W 	9 	28 	
ISU1 	8 	90 	
YPL135C-A 	2 	11 	
ODC1 	24 	725 	
RDS2 	32 	729 	
COX11 	14 	105 	
RPL5 	1 	0 	
SPO19 	15 	91 	
TAF14 	1 	0 	
TBF1 	0 	0 	
HHO1 	37 	1778 	
NAN1 	1 	0 	
KAP120 	22 	396 	
SPC29 	0 	0 	
RNY1 	16 	393 	
TFB2 	5 	23 	
MEI5 	7 	73 	
VPS30 	10 	125 	
YPL119C-A 	3 	17 	
DBP1 	22 	414 	
MRP51 	8 	72 	
IDI1 	0 	0 	
HOS3 	36 	1014 	
BEM3 	19 	138 	
YPL114W 	10 	229 	
YPL113C 	19 	473 	
PEX25 	14 	171 	
CAR1 	74 	4809 	
GDE1 	70 	1438 	
YPL109C 	35 	1130 	
YPL108W 	9 	120 	
YPL107W 	19 	275 	
SSE1 	14 	157 	
SYH1 	49 	989 	
MSD1 	17 	145 	
FMP30 	37 	798 	
YPL102C 	17 	780 	
ELP4 	25 	462 	
ATG21 	17 	128 	
INA17 	14 	226 	
MGR2 	7 	93 	
MSY1 	15 	346 	
ERI1 	2 	1 	
PNG1 	15 	245 	
EEB1 	41 	1510 	
SEC62 	8 	130 	
NOG1 	8 	222 	
SSU1 	49 	1517 	
GLR1 	29 	363 	
RPS6A 	5 	40 	
RLM1 	17 	769 	
YPL088W 	30 	1468 	
YDC1 	22 	298 	
ELP3 	19 	187 	
SEC16 	4 	6 	
BRO1 	3 	2 	
SEN54 	2 	1 	
MOT1 	0 	0 	
RPS9A 	29 	356 	
YPL080C 	22 	1222 	
RPL21B 	9 	36 	
ATP4 	11 	91 	
YPL077C 	22 	838 	
GPI2 	7 	40 	
GCR1 	22 	460 	
YTA6 	39 	856 	
YPL073C 	6 	53 	
UBP16 	20 	295 	
YPL071C 	20 	496 	
MUK1 	17 	689 	
BTS1 	19 	97 	
YPL068C 	18 	222 	
YPL067C 	44 	1537 	
RGL1 	38 	927 	
VPS28 	5 	17 	
CWC27 	22 	564 	
TIM50 	8 	156 	
YPL062W 	45 	1699 	
ALD6 	40 	1221 	
MFM1 	22 	373 	
GRX5 	6 	62 	
PDR12 	63 	1243 	
SUR1 	13 	100 	
LCL1 	39 	885 	
LGE1 	26 	306 	
LEE1 	32 	1339 	
KTR6 	34 	989 	
OAZ1 	19 	493 	
ARL3 	15 	311 	
MNN9 	1 	0 	
DIG1 	82 	2841 	
CAM1 	35 	1079 	
SGF11 	10 	180 	
ELC1 	14 	152 	
VPS16 	10 	224 	
YPL044C 	0 	0 	
NOP4 	16 	480 	
SSN3 	46 	1252 	
YPL041C 	25 	826 	
ISM1 	34 	877 	
YPL039W 	38 	1154 	
YPL038W-A 	6 	106 	
MET31 	23 	800 	
EGD1 	8 	1383 	
PMA2 	62 	1104 	
YPL035C 	15 	370 	
YPL034W 	26 	660 	
SRL4 	19 	156 	
SVL3 	51 	1222 	
PHO85 	7 	44 	
TRM44 	61 	1480 	
SUV3 	28 	551 	
ERG10 	0 	0 	
SMA1 	44 	917 	
SKS1 	32 	622 	
YPL025C 	36 	1276 	
RMI1 	12 	246 	
MET12 	57 	910 	
RAD1 	65 	1801 	
ECM23 	21 	909 	
ULP1 	12 	204 	
VTC3 	119 	6748 	
CTF19 	31 	745 	
IRC15 	107 	4450 	
SWI1 	17 	75 	
HST2 	99 	5608 	
YPL014W 	104 	8065 	
MRPS16 	17 	689 	
RRP12 	2 	1 	
TAF3 	46 	1904 	
RET3 	3 	11 	
TAE2 	126 	3125 	
CHL1 	175 	5349 	
TFC8 	7 	398 	
NCR1 	247 	13628 	
AEP3 	70 	1700 	
LSP1 	69 	3076 	
ULA1 	162 	9698 	
SNF8 	16 	613 	
HAT1 	101 	4690 	
CIT3 	150 	19504 	
PDH1 	183 	17685 	
YPR002C-A 	18 	91 	
YPR003C 	175 	4991 	
AIM45 	92 	3845 	
HAL1 	71 	3168 	
ICL2 	152 	8429 	
REC8 	174 	8081 	
HAA1 	126 	5485 	
SUT2 	53 	1021 	
RPA135 	2 	1 	
YPR010C-A 	18 	388 	
YPR011C 	91 	5511 	
YPR012W 	16 	507 	
CMR3 	41 	1872 	
YPR014C 	36 	599 	
YPR015C 	49 	2378 	
TIF6 	5 	222 	
YPR016W-A 	23 	470 	
DSS4 	14 	620 	
RLF2 	76 	2097 	
MCM4 	12 	259 	
ATP20 	7 	93 	
AGC1 	54 	1258 	
YPR022C 	94 	4176 	
EAF3 	24 	272 	
YME1 	4 	3 	
CCL1 	8 	183 	
ATH1 	90 	2058 	
YPR027C 	14 	178 	
YOP1 	21 	191 	
APL4 	48 	864 	
CSR2 	63 	1573 	
NTO1 	56 	1368 	
SRO7 	37 	597 	
HTS1 	1 	0 	
ARP7 	15 	475 	
GLN1 	0 	0 	
VMA13 	21 	748 	
YPR036W-A 	9 	61 	
ERV2 	39 	1401 	
IRC16 	21 	1344 	
YPR039W 	20 	920 	
TIP41 	44 	1572 	
TIF5 	1 	0 	
PUF2 	46 	926 	
RPL43A 	6 	63 	
OPI11 	5 	64 	
THP3 	25 	811 	
MCM16 	1 	0 	
MSF1 	19 	329 	
TAH18 	1 	0 	
ATG11 	39 	1172 	
YPR050C 	30 	1927 	
MAK3 	46 	3218 	
NHP6A 	26 	612 	
YPR053C 	44 	1095 	
SMK1 	19 	366 	
SEC8 	26 	324 	
TFB4 	3 	3 	
BRR1 	19 	506 	
YMC1 	14 	149 	
YPR059C 	2 	3 	
ARO7 	1 	0 	
JID1 	25 	474 	
FCY1 	18 	418 	
YPR063C 	12 	798 	
YPR064W 	27 	842 	
ROX1 	11 	86 	
UBA3 	34 	1668 	
ISA2 	2 	1 	
HOS1 	30 	903 	
SPE3 	16 	247 	
MED1 	13 	148 	
YPR071W 	16 	535 	
NOT5 	6 	7 	
LTP1 	10 	258 	
TKL1 	53 	1266 	
YPR074W-A 	18 	444 	
OPY2 	15 	322 	
YPR076W 	4 	18 	
YPR077C 	20 	430 	
YPR078C 	33 	684 	
MRL1 	29 	1114 	
TEF1 	1 	0 	
GRS2 	52 	2255 	
DIB1 	3 	11 	
MDM36 	16 	407 	
YPR084W 	23 	498 	
ASA1 	1 	0 	
SUA7 	0 	0 	
VPS69 	11 	71 	
SRP54 	11 	61 	
YPR089W 	33 	751 	
NVJ2 	22 	736 	
YPR092W 	21 	682 	
ASR1 	21 	356 	
RDS3 	5 	9 	
SYT1 	41 	1115 	
YPR096C 	16 	498 	
YPR097W 	53 	1882 	
YPR098C 	13 	125 	
YPR099C 	9 	95 	
MRPL51 	5 	45 	
SNT309 	17 	197 	
RPL11A 	3 	2 	
PRE2 	0 	0 	
FHL1 	24 	705 	
COG4 	1 	0 	
ISR1 	9 	129 	
YTH1 	3 	3 	
RPN7 	1 	0 	
YPR108W-A 	19 	159 	
YPR109W 	40 	1320 	
RPC40 	0 	0 	
DBF20 	29 	651 	
MRD1 	1 	0 	
PIS1 	3 	6 	
YPR114W 	12 	258 	
RGC1 	50 	1223 	
RRG8 	9 	185 	
YPR117W 	87 	2058 	
MRI1 	21 	351 	
CLB2 	3 	8 	
CLB5 	44 	1330 	
THI22 	34 	1131 	
AXL1 	120 	3632 	
YPR123C 	2 	7 	
CTR1 	12 	200 	
YLH47 	35 	1041 	
YPR126C 	15 	245 	
YPR127W 	25 	605 	
ANT1 	33 	800 	
SCD6 	17 	74 	
YPR130C 	13 	66 	
NAT3 	0 	0 	
RPS23B 	16 	131 	
SPN1 	9 	49 	
TOM5 	0 	0 	
MSS18 	12 	159 	
CTF4 	20 	380 	
YPR136C 	2 	1 	
RRP9 	3 	3 	
MEP3 	53 	2531 	
LOA1 	5 	35 	
TAZ1 	30 	1116 	
KAR3 	25 	445 	
YPR142C 	15 	581 	
RRP15 	2 	1 	
NOC4 	3 	101 	
ASN1 	51 	2135 	
YPR145C-A 	10 	50 	
YPR146C 	27 	1629 	
YPR147C 	19 	418 	
YPR148C 	27 	546 	
NCE102 	5 	124 	
YPR150W 	32 	1153 	
SUE1 	42 	1917 	
URN1 	87 	4112 	
YPR153W 	11 	444 	
PIN3 	13 	27 	
NCA2 	26 	699 	
TPO3 	19 	368 	
TDA6 	42 	2499 	
CUR1 	22 	535 	
KRE6 	35 	1003 	
YPR159C-A 	2 	1 	
GPH1 	29 	927 	
YPR160W-A 	1 	0 	
YPR160C-A 	3 	44 	
SGV1 	13 	346 	
ORC4 	0 	0 	
TIF3 	4 	26 	
MMS1 	34 	507 	
RHO1 	0 	0 	
MRP2 	7 	64 	
MET16 	12 	353 	
NUT2 	4 	195 	
JIP5 	2 	1 	
YPR170C 	18 	674 	
YPR169W-A 	2 	3 	
YPR170W-B 	11 	235 	
YPR170W-A 	8 	213 	
BSP1 	44 	789 	
YPR172W 	18 	433 	
VPS4 	0 	0 	
YPR174C 	8 	190 	
DPB2 	3 	10 	
BET2 	0 	0 	
YPR177C 	4 	3 	
PRP4 	4 	3 	
HDA3 	30 	962 	
AOS1 	0 	0 	
SEC23 	2 	1 	
SMX3 	1 	0 	
DPM1 	0 	0 	
GDB1 	47 	1229 	
ATG13 	21 	639 	
PZF1 	2 	1 	
RPO26 	0 	0 	
MLC2 	4 	12 	
SKI3 	21 	544 	
RPC82 	1 	0 	
QCR2 	15 	30 	
AQY1 	27 	861 	
HPA2 	19 	707 	
OPT2 	28 	750 	
YPR195C 	7 	82 	
YPR196W 	30 	1031 	
YPR197C 	16 	350 	
SGE1 	25 	1083 	
ARR1 	19 	816 	
ARR2 	6 	182 	
ARR3 	13 	123 	
YPR202W 	2 	1 	
YPR203W 	0 	0 	
YPR204W 	0 	0 	
YPR204C-A 	0 	0 	
Q0010 	9 	450 	
Q0017 	4 	48 	
Q0032 	5 	153 	
AI1 	54 	1867 	
AI2 	131 	4475 	
AI3 	155 	4769 	
AI4 	235 	6706 	
AI5_ALPHA 	266 	7386 	
COX1 	321 	9196 	
AI5_BETA 	24 	710 	
ATP8 	2 	4 	
ATP6 	24 	690 	
Q0092 	3 	10 	
BI2 	88 	5194 	
BI3 	148 	8978 	
BI4 	263 	13121 	
COB 	337 	17764 	
OLI1 	5 	14 	
VAR1 	19 	340 	
Q0142 	2 	3 	
Q0143 	8 	140 	
Q0144 	9 	551 	
SCEI 	46 	3476 	
Q0182 	19 	499 	
COX2 	40 	795 	
Q0255 	95 	5472 	
COX3 	30 	1790 	
Q0297 	1 	0 	
