gene_name	number_of_transposon_per_gene	number_of_read_pergene
YLR112W 	28 	316 	
HOG1 	37 	594 	
AVL9 	27 	426 	
CFT2 	1 	0 	
MSL5 	17 	80 	
CLF1 	15 	94 	
YLR118C 	11 	165 	
SRN2 	15 	219 	
YPS1 	42 	500 	
YLR120W-A 	7 	138 	
YPS3 	63 	608 	
YLR122C 	24 	266 	
YLR123C 	15 	178 	
YLR124W 	23 	182 	
YLR125W 	7 	82 	
YLR126C 	20 	236 	
APC2 	13 	98 	
DCN1 	20 	220 	
DIP2 	8 	20 	
ZRT2 	61 	1633 	
ACE2 	114 	4298 	
USB1 	2 	2 	
CKI1 	30 	258 	
PDC5 	35 	611 	
SLX4 	65 	1392 	
TIS11 	31 	178 	
RKM5 	90 	2557 	
NHA1 	43 	625 	
SLS1 	27 	300 	
YLR140W 	20 	215 	
RRN5 	3 	34 	
PUT1 	37 	519 	
DPH6 	34 	244 	
ACF2 	57 	619 	
RMP1 	2 	6 	
SPE4 	22 	237 	
YLR146W-A 	0 	0 	
SMD3 	0 	0 	
PEP3 	7 	39 	
YLR149C 	19 	165 	
YLR149C-A 	2 	3 	
STM1 	19 	172 	
PCD1 	19 	77 	
YLR152C 	43 	531 	
ACS2 	1 	0 	
RNH203 	8 	53 	
YLR154W-A 	0 	0 	
YLR154W-B 	0 	0 	
TAR1 	0 	0 	
YLR154W-E 	0 	0 	
YLR154W-F 	0 	0 	
YLR154C-G 	0 	0 	
YLR154C-H 	0 	0 	
ASP3-1 	0 	0 	
YLR156W 	0 	0 	
YLR156C-A 	0 	0 	
ASP3-2 	0 	0 	
YLR157W-D 	0 	0 	
YLR157W-E 	0 	0 	
YLR157C-C 	0 	0 	
ASP3-3 	0 	0 	
YLR159W 	0 	0 	
YLR159C-A 	0 	0 	
ASP3-4 	0 	0 	
YLR161W 	0 	0 	
YLR162W 	27 	1228 	
RRT15 	12 	174 	
MAS1 	0 	0 	
YLR163W-A 	0 	0 	
SHH4 	5 	32 	
PUS5 	22 	297 	
SEC10 	3 	8 	
RPS31 	0 	0 	
UPS2 	11 	86 	
YLR169W 	28 	452 	
APS1 	26 	173 	
YLR171W 	15 	111 	
DPH5 	18 	229 	
YLR173W 	53 	1437 	
IDP2 	39 	479 	
CBF5 	5 	5 	
RFX1 	29 	662 	
YLR177W 	35 	479 	
TFS1 	33 	803 	
YLR179C 	37 	489 	
SAM1 	35 	574 	
VTA1 	11 	77 	
SWI6 	8 	50 	
TOS4 	35 	664 	
YLR184W 	24 	179 	
RPL37A 	7 	106 	
EMG1 	1 	0 	
SKG3 	38 	420 	
MDL1 	68 	1104 	
ATG26 	43 	523 	
MMR1 	56 	721 	
PEX13 	12 	126 	
HCR1 	3 	3 	
UPS1 	5 	37 	
YLR194C 	28 	337 	
NMT1 	2 	2 	
PWP1 	7 	59 	
NOP56 	2 	1 	
YLR198C 	2 	1 	
PBA1 	10 	140 	
YKE2 	3 	3 	
COQ9 	11 	180 	
YLR202C 	20 	239 	
MSS51 	16 	143 	
QRI5 	2 	16 	
HMX1 	31 	503 	
ENT2 	19 	151 	
HRD3 	21 	126 	
SEC13 	0 	0 	
PNP1 	14 	204 	
CLB4 	16 	285 	
ATG38 	5 	36 	
TUB4 	2 	2 	
CRR1 	37 	391 	
FRE1 	23 	175 	
CDC123 	6 	12 	
CPR6 	14 	83 	
YLR217W 	4 	6 	
COA4 	29 	586 	
MSC3 	27 	200 	
CCC1 	24 	233 	
RSA3 	9 	151 	
UTP13 	1 	0 	
YLR222C-A 	2 	2 	
IFH1 	24 	309 	
YLR224W 	27 	251 	
YLR225C 	13 	67 	
BUR2 	1 	0 	
ADY4 	26 	216 	
ECM22 	25 	302 	
CDC42 	0 	0 	
YLR230W 	3 	32 	
BNA5 	28 	531 	
YLR232W 	11 	55 	
EST1 	37 	286 	
TOP3 	2 	4 	
YLR235C 	16 	447 	
YLR236C 	33 	977 	
THI7 	49 	769 	
FAR10 	11 	94 	
LIP2 	20 	282 	
VPS34 	0 	0 	
YLR241W 	13 	99 	
ARV1 	12 	60 	
GPN3 	0 	0 	
MAP1 	2 	1 	
CDD1 	10 	128 	
ERF2 	16 	151 	
IRC20 	46 	659 	
RCK2 	27 	196 	
YEF3 	2 	2 	
SSP120 	15 	301 	
SYM1 	11 	66 	
YLR252W 	4 	14 	
MCP2 	19 	244 	
NDL1 	24 	138 	
YLR255C 	42 	625 	
HAP1 	73 	1540 	
YLR257W 	13 	39 	
GSY2 	41 	502 	
HSP60 	3 	9 	
LCB5 	43 	788 	
VPS63 	0 	0 	
YPT6 	0 	0 	
TMA7 	3 	12 	
RED1 	49 	475 	
RPS28B 	1 	0 	
YLR264C-A 	1 	0 	
NEJ1 	6 	67 	
PDR8 	42 	581 	
BOP2 	23 	268 	
SEC22 	3 	4 	
YLR269C 	23 	361 	
DCS1 	12 	58 	
YLR271W 	12 	112 	
YCS4 	1 	0 	
PIG1 	16 	135 	
MCM5 	2 	2 	
SMD2 	0 	0 	
DBP9 	2 	1 	
YSH1 	0 	0 	
YLR278C 	39 	479 	
YLR279W 	43 	600 	
YLR280C 	35 	576 	
YLR281C 	36 	581 	
YLR282C 	11 	103 	
YLR283W 	8 	66 	
ECI1 	11 	86 	
NNT1 	11 	328 	
YLR285C-A 	3 	8 	
CTS1 	20 	134 	
YLR286W-A 	0 	0 	
YLR287C 	19 	125 	
RPS30A 	10 	32 	
MEC3 	32 	526 	
GUF1 	30 	409 	
YLR290C 	15 	79 	
GCD7 	1 	0 	
SEC72 	8 	82 	
GSP1 	0 	0 	
YLR294C 	10 	64 	
ATP14 	5 	9 	
YLR296W 	16 	148 	
YLR297W 	10 	100 	
YHC1 	19 	194 	
ECM38 	81 	1802 	
YLR299C-A 	8 	229 	
EXG1 	20 	248 	
HRI1 	19 	189 	
YLR302C 	8 	97 	
MET17 	0 	0 	
ACO1 	1 	0 	
STT4 	3 	2 	
UBC12 	5 	42 	
CDA1 	25 	135 	
YLR307C-A 	2 	1 	
CDA2 	18 	284 	
IMH1 	40 	300 	
CDC25 	4 	44 	
YLR311C 	13 	139 	
YLR312C 	27 	289 	
MRPL15 	9 	64 	
SPH1 	13 	99 	
CDC3 	0 	0 	
NKP2 	10 	46 	
TAD3 	0 	0 	
YLR317W 	0 	0 	
EST2 	32 	487 	
BUD6 	29 	253 	
MMS22 	7 	20 	
SFH1 	10 	133 	
VPS65 	6 	42 	
CWC24 	7 	29 	
PEX30 	13 	70 	
RPL38 	4 	19 	
YLR326W 	31 	147 	
TMA10 	7 	54 	
NMA1 	32 	572 	
REC102 	10 	97 	
CHS5 	17 	135 	
JIP3 	2 	1 	
MID2 	7 	29 	
RPS25B 	18 	205 	
YLR334C 	13 	51 	
NUP2 	19 	51 	
SGD1 	7 	21 	
VRP1 	20 	182 	
OPI9 	8 	19 	
YLR339C 	0 	0 	
RPP0 	2 	1 	
SPO77 	11 	106 	
FKS1 	42 	524 	
YLR342W-A 	13 	45 	
GAS2 	38 	504 	
RPL26A 	17 	116 	
YLR345W 	22 	232 	
YLR346C 	7 	72 	
KAP95 	1 	0 	
YLR347W-A 	0 	0 	
DIC1 	45 	1473 	
YLR349W 	24 	672 	
ORM2 	2 	1 	
NIT3 	12 	124 	
YLR352W 	31 	332 	
BUD8 	50 	538 	
TAL1 	18 	125 	
ILV5 	0 	0 	
ATG33 	18 	71 	
RSC2 	27 	272 	
YLR358C 	12 	172 	
ADE13 	1 	0 	
VPS38 	13 	94 	
DCR2 	35 	483 	
YLR361C-A 	3 	16 	
STE11 	27 	442 	
NMD4 	4 	22 	
YLR363W-A 	1 	0 	
GRX8 	5 	46 	
YLR365W 	8 	59 	
YLR364C-A 	4 	32 	
YLR366W 	22 	374 	
RPS22B 	15 	158 	
MDM30 	37 	225 	
SSQ1 	3 	2 	
ARC18 	0 	0 	
ROM2 	36 	388 	
ELO3 	6 	17 	
VID22 	37 	656 	
YLR374C 	25 	382 	
STP3 	29 	268 	
PSY3 	14 	201 	
FBP1 	44 	1044 	
SEC61 	1 	0 	
YLR379W 	3 	30 	
CSR1 	25 	234 	
CTF3 	6 	24 	
NAM2 	21 	171 	
SMC6 	3 	5 	
IKI3 	29 	337 	
SWC7 	2 	9 	
VAC14 	35 	411 	
REH1 	20 	184 	
RPS29A 	17 	88 	
STE23 	52 	428 	
ECM19 	20 	358 	
CCW14 	5 	4 	
ART10 	33 	593 	
ATP10 	7 	33 	
CST9 	21 	94 	
COX8 	2 	1 	
VPS33 	2 	1 	
AFG2 	3 	2 	
SKI2 	53 	662 	
BDF1 	8 	16 	
YLR399W-A 	0 	0 	
YLR400W 	28 	424 	
DUS3 	49 	881 	
YLR402W 	9 	60 	
SFP1 	10 	54 	
FLD1 	10 	94 	
DUS4 	27 	505 	
RPL31B 	20 	202 	
YLR406C-A 	9 	122 	
YLR407W 	10 	85 	
BLS1 	5 	19 	
UTP21 	4 	14 	
VIP1 	57 	650 	
CTR3 	15 	98 	
BER1 	6 	33 	
YLR412C-A 	6 	13 	
INA1 	31 	284 	
PUN1 	24 	358 	
YLR415C 	32 	639 	
YLR416C 	24 	455 	
VPS36 	3 	8 	
CDC73 	9 	37 	
YLR419W 	41 	544 	
URA4 	9 	67 	
RPN13 	10 	90 	
YLR422W 	44 	368 	
ATG17 	23 	107 	
SPP382 	4 	52 	
TUS1 	33 	322 	
TDA5 	1 	0 	
MAG2 	35 	384 	
YLR428C 	11 	95 	
CRN1 	39 	712 	
SEN1 	12 	144 	
ATG23 	9 	29 	
IMD3 	24 	195 	
CNA1 	32 	161 	
YLR434C 	8 	85 	
TSR2 	1 	0 	
ECM30 	70 	693 	
DIF1 	28 	401 	
YLR437C-A 	28 	468 	
CAR2 	86 	2031 	
LSM3 	5 	4 	
MRPL4 	16 	313 	
SEC39 	9 	69 	
RPS1A 	6 	10 	
SIR3 	27 	228 	
ECM7 	27 	271 	
YLR444C 	4 	16 	
GMC2 	7 	87 	
YLR446W 	18 	421 	
VMA6 	0 	0 	
RPL6B 	7 	14 	
FPR4 	21 	323 	
HMG2 	32 	507 	
LEU3 	20 	118 	
SST2 	29 	284 	
RIF2 	17 	250 	
FMP27 	69 	907 	
YLR455W 	7 	88 	
YLR456W 	10 	51 	
NBP1 	4 	21 	
YLR458W 	3 	9 	
GAB1 	2 	12 	
YLR460C 	25 	349 	
PAU4 	1 	0 	
YLR462W 	3 	10 	
YLR463C 	0 	0 	
YLR464W 	10 	156 	
BSC3 	9 	155 	
YRF1-4 	10 	156 	
YLR466C-A 	0 	0 	
YLR466C-B 	3 	532 	
YRF1-5 	0 	0 	
YLR467C-A 	0 	0 	
YML133C 	5 	14 	
YML133W-B 	0 	0 	
YML133W-A 	0 	0 	
COS3 	0 	0 	
YML131W 	25 	364 	
ERO1 	5 	9 	
COX14 	5 	11 	
MSC1 	45 	538 	
RSC9 	8 	22 	
ERG13 	6 	39 	
PGA3 	3 	2 	
TUB3 	40 	421 	
PHO84 	35 	552 	
YML122C 	42 	2133 	
GTR1 	24 	173 	
NDI1 	51 	590 	
YML119W 	23 	306 	
NGL3 	31 	584 	
NAB6 	56 	796 	
YML116W-A 	27 	502 	
ATR1 	38 	623 	
VAN1 	11 	100 	
TAF8 	20 	226 	
DAT1 	27 	594 	
CTK3 	4 	3 	
BUL2 	36 	345 	
COQ5 	19 	216 	
ZDS2 	67 	1337 	
YML108W 	6 	82 	
PML39 	15 	139 	
URA5 	14 	218 	
SEC65 	3 	2 	
MDM1 	50 	491 	
NUP188 	32 	435 	
CAC2 	49 	902 	
YML101C-A 	18 	501 	
CUE4 	42 	1411 	
YML100W-A 	21 	548 	
TSL1 	67 	1707 	
YML099W-A 	13 	280 	
ARG81 	64 	1164 	
TAF13 	4 	5 	
VPS9 	16 	106 	
YML096W 	29 	342 	
RAD10 	19 	91 	
YML094C-A 	16 	332 	
GIM5 	17 	349 	
UTP14 	19 	277 	
PRE8 	0 	0 	
RPM2 	23 	290 	
YML090W 	23 	394 	
YML089C 	42 	1039 	
UFO1 	43 	553 	
AIM33 	29 	336 	
ALO1 	54 	683 	
TUB1 	0 	0 	
YML084W 	17 	255 	
YML083C 	49 	1139 	
YML082W 	69 	1129 	
ATP18 	2 	1 	
TDA9 	73 	1107 	
DUS1 	28 	351 	
YML079W 	19 	127 	
CPR3 	23 	414 	
BET5 	3 	13 	
WAR1 	86 	994 	
HMG1 	66 	916 	
FPR3 	20 	89 	
RPL6A 	4 	3 	
TCB3 	108 	1946 	
COG8 	31 	257 	
DAK1 	54 	892 	
POB3 	4 	12 	
ITT1 	35 	238 	
ERV41 	38 	536 	
SMA2 	20 	302 	
ORC1 	2 	5 	
TEM1 	2 	4 	
RPS1B 	9 	51 	
MFT1 	27 	487 	
PIF1 	81 	1185 	
OGG1 	37 	579 	
NTE1 	118 	1857 	
HUG1 	9 	55 	
SML1 	14 	283 	
YML057C-A 	23 	281 	
CMP2 	57 	1018 	
IMD4 	69 	777 	
SPC2 	24 	146 	
CYB2 	115 	3207 	
YML054C-A 	17 	651 	
YML053C 	37 	857 	
SUR7 	49 	677 	
GAL80 	50 	813 	
AIM32 	29 	476 	
RSE1 	11 	554 	
GSF2 	7 	49 	
YML047W-A 	10 	32 	
PRM6 	32 	333 	
PRP39 	7 	35 	
RRN11 	8 	46 	
CAT2 	87 	2042 	
VPS71 	51 	602 	
YMD8 	32 	184 	
YML037C 	39 	412 	
CGI121 	16 	89 	
AMD1 	96 	1726 	
YML034C-A 	29 	543 	
SRC1 	98 	1198 	
RAD52 	34 	562 	
YML031C-A 	3 	13 	
NDC1 	8 	164 	
RCF1 	28 	384 	
USA1 	145 	2394 	
TSA1 	9 	84 	
YOX1 	90 	2799 	
RPS18B 	37 	323 	
YML6 	38 	449 	
RPS17A 	9 	67 	
NSE5 	3 	26 	
APT1 	34 	557 	
UNG1 	72 	1552 	
YML020W 	107 	2267 	
OST6 	50 	621 	
YML018C 	73 	1497 	
PSP2 	128 	2846 	
PPZ1 	104 	2338 	
TAF11 	2 	2 	
TRM9 	50 	1251 	
UBX2 	33 	1267 	
YML012C-A 	10 	643 	
ERV25 	48 	809 	
RAD33 	33 	814 	
SPT5 	76 	1357 	
YML009W-B 	51 	1061 	
YML009C-A 	27 	426 	
MRPL39 	20 	433 	
ERG6 	7 	210 	
YML007C-A 	13 	147 	
YAP1 	138 	1722 	
GIS4 	138 	1941 	
TRM12 	153 	5214 	
GLO1 	105 	3954 	
YML003W 	89 	3388 	
YML002W 	230 	6816 	
YPT7 	31 	313 	
CDC5 	5 	170 	
YMR001C-A 	21 	1159 	
MIX17 	46 	2157 	
AIM34 	50 	1170 	
MVP1 	115 	2845 	
TAF4 	19 	238 	
PLB2 	159 	3063 	
YMR007W 	43 	1612 	
PLB1 	108 	1521 	
ADI1 	39 	1210 	
YMR010W 	52 	663 	
HXT2 	103 	2975 	
CLU1 	182 	2960 	
SEC59 	9 	149 	
YMR013C-A 	0 	0 	
YMR013W-A 	8 	89 	
BUD22 	56 	428 	
ERG5 	97 	2190 	
SOK2 	107 	1186 	
SPO20 	77 	1326 	
YMR018W 	83 	1062 	
STB4 	129 	2034 	
FMS1 	71 	1083 	
MAC1 	25 	221 	
UBC7 	19 	263 	
MSS1 	79 	1420 	
MRPL3 	21 	138 	
CSI1 	41 	365 	
PEX12 	46 	623 	
YMR027W 	76 	1236 	
TAP42 	1 	0 	
FAR8 	45 	346 	
RSF1 	44 	912 	
EIS1 	91 	1315 	
YMR031W-A 	20 	500 	
HOF1 	58 	812 	
YMR030W-A 	17 	108 	
ARP9 	2 	1 	
YMR034C 	55 	1103 	
IMP2 	19 	142 	
MIH1 	40 	436 	
MSN2 	59 	652 	
CCS1 	18 	80 	
SUB1 	26 	243 	
YET2 	32 	813 	
ARA2 	47 	569 	
ARG80 	50 	2961 	
MCM1 	10 	39 	
IOC4 	49 	800 	
YMR046W-A 	0 	0 	
NUP116 	61 	891 	
CSM3 	34 	285 	
ERB1 	2 	3 	
FAR3 	14 	68 	
YMR052C-A 	13 	90 	
STB2 	59 	895 	
STV1 	64 	796 	
BUB2 	58 	2072 	
AAC1 	87 	1332 	
YMR057C 	43 	1061 	
FET3 	38 	424 	
SEN15 	0 	0 	
SAM37 	16 	154 	
RNA14 	0 	0 	
ARG7 	47 	443 	
RIM9 	19 	288 	
AEP1 	17 	241 	
KAR5 	50 	658 	
SOV1 	28 	129 	
UBX4 	42 	622 	
AVO2 	52 	609 	
NAT4 	66 	2374 	
MOT3 	39 	252 	
TVP18 	9 	113 	
ABF2 	10 	80 	
IRC21 	23 	337 	
YMR074C 	23 	281 	
RCO1 	57 	630 	
YMR075C-A 	14 	106 	
PDS5 	9 	133 	
VPS20 	0 	0 	
CTF18 	11 	36 	
SEC14 	2 	1 	
NAM7 	42 	392 	
ISF1 	27 	420 	
YMR082C 	34 	384 	
ADH3 	28 	430 	
YMR084W 	25 	835 	
YMR085W 	30 	335 	
SEG1 	71 	638 	
YMR086C-A 	25 	412 	
YMR087W 	39 	556 	
VBA1 	33 	337 	
YTA12 	29 	223 	
YMR090W 	23 	308 	
NPL6 	28 	353 	
AIP1 	42 	403 	
UTP15 	0 	0 	
CTF13 	0 	0 	
SNO1 	33 	576 	
SNZ1 	20 	142 	
MTG1 	13 	178 	
ATP25 	28 	154 	
YMR099C 	14 	202 	
MUB1 	12 	192 	
SRT1 	29 	324 	
YMR102C 	36 	482 	
YMR103C 	39 	884 	
YPK2 	50 	488 	
PGM2 	0 	0 	
YMR105W-A 	21 	493 	
YKU80 	76 	1281 	
SPG4 	15 	149 	
ILV2 	1 	0 	
MYO5 	42 	561 	
HFD1 	24 	404 	
YMR111C 	52 	858 	
MED11 	5 	28 	
FOL3 	2 	1 	
YMR114C 	31 	534 	
MGR3 	12 	166 	
ASC1 	24 	294 	
SPC24 	2 	1 	
SHH3 	25 	558 	
ASI1 	25 	333 	
YMR119W-A 	4 	26 	
ADE17 	39 	477 	
RPL15B 	18 	203 	
YMR122C 	39 	1735 	
YMR122W-A 	3 	5 	
PKR1 	2 	1 	
EPO1 	38 	512 	
STO1 	24 	106 	
DLT1 	5 	38 	
SAS2 	18 	190 	
ECM16 	9 	14 	
POM152 	69 	1030 	
YMR130W 	21 	168 	
RRB1 	0 	0 	
JLP2 	10 	126 	
REC114 	46 	504 	
ERG29 	8 	15 	
GID8 	25 	183 	
YMR135W-A 	37 	1070 	
GAT2 	34 	621 	
PSO2 	40 	580 	
CIN4 	9 	19 	
RIM11 	14 	170 	
SIP5 	7 	19 	
YMR141C 	10 	15 	
RPL13B 	0 	0 	
YMR141W-A 	0 	0 	
RPS16A 	11 	21 	
YMR144W 	18 	170 	
NDE1 	43 	586 	
TIF34 	0 	0 	
YMR147W 	12 	177 	
OSW5 	26 	302 	
SWP1 	2 	1 	
IMP1 	13 	129 	
YIM2 	21 	257 	
YIM1 	26 	442 	
NUP53 	22 	356 	
YMR153C-A 	7 	67 	
RIM13 	32 	220 	
YMR155W 	36 	467 	
TPP1 	15 	98 	
AIM36 	21 	86 	
MRPS8 	5 	10 	
YMR158C-A 	1 	0 	
YMR158W-B 	12 	169 	
ATG16 	16 	215 	
YMR160W 	50 	518 	
HLJ1 	13 	146 	
DNF3 	81 	1226 	
INP2 	30 	264 	
MSS11 	29 	258 	
PAH1 	14 	68 	
YMR166C 	23 	272 	
MLH1 	26 	222 	
CEP3 	0 	0 	
ALD3 	15 	146 	
ALD2 	25 	233 	
EAR1 	22 	266 	
HOT1 	58 	525 	
YMR172C-A 	8 	69 	
DDR48 	20 	193 	
YMR173W-A 	22 	206 	
PAI3 	16 	50 	
SIP18 	9 	295 	
YMR175W-A 	12 	117 	
ECM5 	63 	612 	
MMT1 	31 	239 	
YMR178W 	6 	38 	
SPT21 	29 	444 	
CTL1 	44 	741 	
YMR181C 	12 	219 	
RGM1 	27 	84 	
YMR182W-A 	4 	26 	
SSO2 	20 	179 	
ADD37 	10 	149 	
RTP1 	2 	1 	
HSC82 	15 	103 	
YMR187C 	34 	219 	
MRPS17 	9 	52 	
GCV2 	49 	611 	
SGS1 	44 	444 	
SPG5 	16 	122 	
GYL1 	31 	318 	
MRPL24 	8 	38 	
YMR193C-A 	8 	73 	
RPL36A 	8 	130 	
CMC4 	16 	272 	
YMR194C-A 	28 	675 	
ICY1 	15 	132 	
YMR196W 	58 	555 	
VTI1 	3 	3 	
CIK1 	19 	149 	
CLN1 	42 	681 	
ROT1 	0 	0 	
RAD14 	34 	456 	
ERG2 	1 	0 	
TOM40 	0 	0 	
INP1 	21 	158 	
PFK2 	5 	8 	
YMR206W 	36 	394 	
HFA1 	89 	1572 	
ERG12 	0 	0 	
YMR209C 	32 	280 	
YMR210W 	11 	112 	
DML1 	1 	0 	
EFR3 	17 	153 	
CEF1 	18 	173 	
SCJ1 	20 	415 	
GAS3 	18 	130 	
SKY1 	15 	119 	
GUA1 	1 	0 	
TRS130 	7 	36 	
ESC1 	72 	781 	
ERG8 	1 	0 	
YMR221C 	18 	185 	
FSH2 	11 	84 	
UBP8 	14 	124 	
MRE11 	36 	484 	
MRPL44 	10 	184 	
YMR226C 	12 	34 	
TAF7 	7 	34 	
MTF1 	5 	39 	
RRP5 	4 	6 	
RPS10B 	9 	59 	
YMR230W-A 	16 	172 	
PEP5 	8 	162 	
FUS2 	39 	563 	
TRI1 	9 	133 	
RNH1 	18 	194 	
RNA1 	5 	18 	
TAF9 	1 	0 	
BCH1 	32 	343 	
DFG5 	23 	461 	
RNT1 	1 	0 	
CUS1 	40 	543 	
YHM2 	27 	272 	
RPL20A 	1 	0 	
YMR242W-A 	5 	16 	
ZRC1 	19 	280 	
YMR244W 	41 	423 	
COA6 	14 	132 	
YMR245W 	53 	774 	
FAA4 	80 	2904 	
RKR1 	47 	539 	
YMR247W-A 	3 	2 	
GAD1 	42 	618 	
GTO3 	73 	1569 	
HOR7 	1 	0 	
YMR252C 	15 	148 	
YMR253C 	44 	601 	
YMR254C 	26 	470 	
GFD1 	12 	73 	
COX7 	3 	4 	
PET111 	26 	284 	
ROY1 	34 	305 	
TRM732 	37 	370 	
TIF11 	1 	0 	
TPS3 	39 	264 	
YMR262W 	23 	312 	
SAP30 	5 	11 	
CUE1 	9 	155 	
YMR265C 	39 	396 	
RSN1 	60 	833 	
PPA2 	7 	23 	
PRP24 	3 	7 	
TMA23 	10 	21 	
RRN9 	1 	0 	
URA10 	14 	159 	
SCS7 	9 	42 	
YMR272W-A 	0 	0 	
YMR272W-B 	4 	4 	
ZDS1 	39 	538 	
RCE1 	10 	72 	
BUL1 	34 	340 	
DSK2 	21 	263 	
FCP1 	4 	8 	
PRM15 	16 	122 	
YMR279C 	17 	267 	
CAT8 	56 	597 	
GPI12 	0 	0 	
AEP2 	17 	183 	
RIT1 	20 	152 	
YKU70 	27 	452 	
NGL2 	45 	900 	
MRPL33 	5 	4 	
DSS1 	32 	187 	
HSH155 	9 	66 	
ABZ2 	16 	232 	
HAS1 	1 	0 	
YMR290W-A 	6 	17 	
TDA1 	25 	219 	
GOT1 	28 	317 	
HER2 	16 	128 	
JNM1 	8 	66 	
YMR294W-A 	1 	0 	
YMR295C 	6 	88 	
LCB1 	1 	0 	
PRC1 	26 	206 	
LIP1 	0 	0 	
DYN3 	2 	1 	
ADE4 	1 	0 	
ATM1 	4 	18 	
YME2 	36 	483 	
ADH2 	21 	112 	
UBP15 	31 	319 	
YMR304C-A 	12 	63 	
SCW10 	27 	428 	
FKS3 	116 	1359 	
YMR306C-A 	16 	57 	
GAS1 	5 	10 	
YMR307C-A 	1 	0 	
PSE1 	7 	6 	
NIP1 	1 	0 	
YMR310C 	22 	342 	
GLC8 	10 	37 	
ELP6 	25 	86 	
TGL3 	26 	188 	
PRE5 	3 	4 	
YMR315W 	28 	366 	
YMR315W-A 	9 	144 	
DIA1 	27 	295 	
YMR316C-A 	10 	181 	
YMR316C-B 	6 	18 	
YMR317W 	35 	541 	
ADH6 	22 	441 	
FET4 	30 	481 	
YMR320W 	16 	275 	
YMR321C 	4 	29 	
SNO4 	5 	18 	
ERR3 	5 	15 	
YMR324C 	2 	13 	
PAU19 	1 	0 	
YMR326C 	2 	2 	
YRF1-6 	0 	0 	
YNL339W-B 	0 	0 	
YNL339W-A 	0 	0 	
YNL338W 	2 	1 	
YNL337W 	4 	28 	
COS1 	2 	6 	
DDI3 	4 	50 	
SNO2 	7 	102 	
SNZ2 	3 	31 	
THI12 	10 	46 	
AAD14 	32 	425 	
RPD3 	9 	54 	
PEX6 	39 	323 	
MDJ2 	15 	173 	
EGT2 	50 	749 	
PFA3 	28 	257 	
FIG4 	28 	418 	
YNL324W 	3 	2 	
LEM3 	40 	683 	
KRE1 	11 	57 	
VNX1 	47 	907 	
YNL320W 	18 	154 	
YNL319W 	10 	58 	
HXT14 	36 	335 	
PFS2 	2 	1 	
PHA2 	26 	300 	
ATP11 	6 	19 	
DAL82 	24 	309 	
EMW1 	1 	0 	
RFA2 	2 	2 	
SKP2 	22 	378 	
ZIM17 	3 	10 	
STB1 	51 	939 	
KRI1 	4 	3 	
MCK1 	6 	12 	
MRPS18 	11 	94 	
BXI1 	17 	272 	
YPT11 	51 	964 	
YNL303W 	15 	145 	
RPS19B 	5 	20 	
RPL18B 	16 	263 	
TOS6 	4 	11 	
TRF5 	31 	291 	
CLA4 	14 	124 	
MON2 	4 	27 	
YNL296W 	0 	0 	
YNL295W 	19 	270 	
RIM21 	26 	261 	
MSB3 	32 	517 	
PUS4 	19 	99 	
MID1 	19 	332 	
RFC3 	0 	0 	
PCL1 	23 	299 	
CAF40 	23 	535 	
SEC21 	2 	14 	
CUS2 	27 	379 	
YNL285W 	22 	571 	
MRPL10 	13 	69 	
WSC2 	32 	586 	
POP3 	6 	172 	
HCH1 	11 	100 	
ERG24 	0 	0 	
PRM1 	66 	991 	
CAF120 	167 	3317 	
YNL277W-A 	13 	198 	
MET2 	37 	436 	
YNL276C 	18 	171 	
BOR1 	24 	243 	
GOR1 	19 	285 	
TOF1 	21 	128 	
SEC2 	19 	146 	
BNI1 	35 	320 	
ALP1 	42 	351 	
BSC4 	34 	549 	
LYP1 	27 	225 	
PIK1 	6 	18 	
YNL266W 	7 	44 	
IST1 	12 	132 	
PDR17 	27 	601 	
YIF1 	3 	7 	
POL2 	5 	35 	
ORC5 	0 	0 	
LTO1 	3 	3 	
ATX1 	5 	47 	
DSL1 	13 	62 	
SIP3 	60 	570 	
FOL1 	2 	1 	
GIS2 	11 	141 	
RTC4 	17 	206 	
TEX1 	20 	295 	
MRPL17 	8 	25 	
NRD1 	12 	59 	
RAD50 	9 	40 	
MPA43 	38 	318 	
RPA49 	0 	0 	
YNL247W 	0 	0 	
VPS75 	22 	177 	
CWC25 	1 	0 	
SUI1 	0 	0 	
SLA2 	14 	202 	
ATG2 	58 	747 	
ZWF1 	19 	131 	
NAR1 	14 	103 	
LAP3 	26 	485 	
KEX2 	29 	346 	
YTP1 	27 	383 	
SIN4 	11 	47 	
YNL235C 	16 	143 	
YNL234W 	35 	494 	
BNI4 	27 	213 	
CSL4 	10 	85 	
PDR16 	57 	1275 	
ELA1 	50 	1214 	
URE2 	4 	18 	
YNL228W 	25 	453 	
JJJ1 	35 	496 	
YNL226W 	13 	50 	
CNM67 	3 	3 	
SQS1 	23 	166 	
ATG4 	34 	357 	
SSU72 	1 	0 	
POP1 	0 	0 	
ADE12 	0 	0 	
ALG9 	16 	154 	
MGS1 	31 	379 	
YNL217W 	26 	492 	
RAP1 	2 	1 	
IES2 	9 	23 	
PEX17 	13 	85 	
RRG9 	16 	77 	
VID27 	25 	185 	
YNL211C 	3 	7 	
MER1 	13 	48 	
SSB2 	19 	121 	
YNL208W 	14 	140 	
RIO2 	4 	11 	
RTT106 	49 	1111 	
YNL205C 	26 	316 	
